I0,I1,I2,I3,I4,I5,I6
0.000000,-3.754949,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754949,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754938,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754938,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754938,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754938,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754907,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754907,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754907,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754880,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754880,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754880,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754839,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754839,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754839,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754839,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754786,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754786,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754786,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754731,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754731,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754731,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754716,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754716,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754716,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754716,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754695,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754695,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754695,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754680,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754680,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754680,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754695,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754695,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754695,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754695,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754711,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754711,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754711,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754738,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754738,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754738,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754763,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754763,1.304728,-0.004935,0.000000,0.000000,0.000000
